cluster,variant,n_cone,n_raw_cone,n_quality_rejected,n_true_in_cone,n_pred,precision,recall,f1,contam,runtime_s,center_mode,center_shift_arcmin,objective,tag,chosen_k,chosen_tau,mean_support,median_radius,cache_pipeline_signature
UBC1022,no_support_gate,7637,7638,1,37,119,0.0,0.0,0.0,1.0,0.08439189999626251,center1_refined,20.0,0.8247068590870886,CORE|k=48|topfrac=0.10,48.0,0.1,0.8603038191795349,1.4192417860031128,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1023,no_support_gate,8040,8040,0,40,119,0.0,0.0,0.0,1.0,0.08608000000094762,center1_refined,20.0,0.7656408239935608,CORE|k=48|topfrac=0.10,48.0,0.1,0.8237010836601257,1.6324125528335571,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1024,no_support_gate,20130,20133,3,130,118,1.0,0.8872180451127819,0.9402390438247012,0.0,0.10364039999694796,center0,0.0,0.9212891178095086,CORE|k=48|topfrac=0.10,48.0,0.1,0.8898346424102783,0.8789225220680237,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1025,no_support_gate,5226,5226,0,26,94,0.0,0.0,0.0,1.0,0.07768470000155503,center1_refined,20.0,0.7858472093655484,CORE|k=48|topfrac=0.10,48.0,0.1,0.8404697775840759,1.5986807346343994,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1026,no_support_gate,4824,4824,0,24,86,0.0,0.0,0.0,1.0,0.07754109999950742,center1_refined,20.0,0.8488629347528646,CORE|k=48|topfrac=0.10,48.0,0.1,0.8799018263816833,1.3643381595611572,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1027,no_support_gate,20229,20229,0,229,120,1.0,0.5240174672489083,0.6876790830945559,0.0,0.10192709999682847,center0,0.0,0.9696895962397099,CORE|k=48|topfrac=0.10,48.0,0.1,0.9338871836662292,0.8399988412857056,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1028,no_support_gate,4020,4020,0,20,72,0.09722222222222222,0.35,0.15217391304347827,0.9027777777777778,0.07455990000016754,center1_refined,20.0,0.6847181948186777,CORE|k=48|topfrac=0.10,48.0,0.1,0.7867527008056641,2.0601983070373535,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1029,no_support_gate,9444,9447,3,44,120,0.0,0.0,0.0,1.0,0.08927369999582879,center1_refined,20.0,0.7170735572808165,CORE|k=48|topfrac=0.10,48.0,0.1,0.7969968318939209,1.8073538541793823,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1030,no_support_gate,4623,4623,0,23,83,0.0,0.0,0.0,1.0,0.07446239999990212,center1_refined,20.0,0.7728696270869623,CORE|k=48|topfrac=0.10,48.0,0.1,0.8364849090576172,1.6836191415786743,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1031,no_support_gate,9045,9045,0,45,119,0.0,0.0,0.0,1.0,0.08749619999434799,center1_refined,20.0,0.6455661181447414,CORE|k=48|topfrac=0.10,48.0,0.1,0.7571226954460144,2.150298595428467,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1032,no_support_gate,3216,3216,0,16,57,0.0,0.0,0.0,1.0,0.0722578999993857,center1_refined,20.0,0.8378380511717662,CORE|k=48|topfrac=0.10,48.0,0.1,0.8824704885482788,1.4826624393463135,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1033,no_support_gate,6833,6834,1,33,119,0.16806722689075632,0.5882352941176471,0.26143790849673204,0.8319327731092436,0.08553560000291327,center1_refined,20.0,0.7485392139193919,CORE|k=32|topfrac=0.10,32.0,0.1,0.8368552923202515,1.8496131896972656,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1034,no_support_gate,9045,9045,0,45,119,0.0,0.0,0.0,1.0,0.08810029999585822,center1_refined,20.0,0.7955568451843941,CORE|k=48|topfrac=0.10,48.0,0.1,0.8420701026916504,1.5165258646011353,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1035,no_support_gate,20112,20112,0,112,118,0.9491525423728814,1.0,0.9739130434782608,0.05084745762711862,0.09882999999535969,center0,0.0,0.9524627266655974,CORE|k=48|topfrac=0.10,48.0,0.1,0.9034028053283691,0.6335921287536621,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1036,no_support_gate,20112,20112,0,112,118,0.9491525423728814,1.0,0.9739130434782608,0.05084745762711862,0.09805680000135908,center0,0.0,0.9124168095470452,CORE|k=32|topfrac=0.10,32.0,0.1,0.8855832815170288,0.8855048418045044,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1037,no_support_gate,17084,17085,1,84,117,0.0,0.0,0.0,1.0,0.09800360000372166,center1_refined,20.0,0.787983884015935,CORE|k=48|topfrac=0.10,48.0,0.1,0.8040298819541931,1.2276320457458496,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1038,no_support_gate,10251,10251,0,51,120,0.0,0.0,0.0,1.0,0.08765779999521328,center1_refined,20.0,0.7161697839730161,CORE|k=48|topfrac=0.10,48.0,0.1,0.7797831892967224,1.7391124963760376,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1039,no_support_gate,11656,11658,2,56,118,0.0,0.0,0.0,1.0,0.09594279999873834,center1_refined,20.0,0.8175181023858633,CORE|k=48|topfrac=0.10,48.0,0.1,0.8397259712219238,1.2789136171340942,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1040,no_support_gate,8040,8040,0,40,118,0.0,0.0,0.0,1.0,0.0865674000015133,center1_refined,20.0,0.744678932709556,CORE|k=48|topfrac=0.10,48.0,0.1,0.800288736820221,1.5879886150360107,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1041,no_support_gate,7035,7035,0,35,119,0.0,0.0,0.0,1.0,0.08602190000237897,center1_refined,20.0,0.8752207163204242,CORE|k=48|topfrac=0.10,48.0,0.1,0.9006245732307434,1.3362144231796265,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1042,no_support_gate,19094,19095,1,94,120,0.7833333333333333,0.9894736842105263,0.8744186046511628,0.21666666666666667,0.10100970000348752,center0,0.0,0.8220151530735869,CORE|k=48|topfrac=0.10,48.0,0.1,0.8073409795761108,0.7735515832901001,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1043,no_support_gate,6231,6231,0,31,111,0.0,0.0,0.0,1.0,0.08499490000394871,center1_refined,20.0,0.7324507718021666,CORE|k=48|topfrac=0.10,48.0,0.1,0.8058611154556274,1.7999900579452515,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1044,no_support_gate,6030,6030,0,30,108,0.0,0.0,0.0,1.0,0.07955280000169296,center1_refined,20.0,0.7405895859157758,CORE|k=48|topfrac=0.10,48.0,0.1,0.8160116672515869,1.826601505279541,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1045,no_support_gate,10853,10854,1,53,120,0.31666666666666665,0.7037037037037037,0.4367816091954023,0.6833333333333333,0.08554279999952996,center1_refined,20.0,0.8369254273451979,CORE|k=48|topfrac=0.10,48.0,0.1,0.8747138977050781,1.3657679557800293,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1046,no_support_gate,6231,6231,0,31,112,0.0,0.0,0.0,1.0,0.08285259999684058,center1_refined,20.0,0.7632395790449953,CORE|k=48|topfrac=0.10,48.0,0.1,0.8225176930427551,1.674095869064331,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1047,no_support_gate,6833,6834,1,33,118,0.0,0.0,0.0,1.0,0.09104939999815542,center1_refined,20.0,0.7681365228752657,CORE|k=48|topfrac=0.10,48.0,0.1,0.8400030136108398,1.8295891284942627,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1048,no_support_gate,11658,11658,0,58,119,0.0,0.0,0.0,1.0,0.08963429999857908,center1_refined,20.0,0.8365970245835689,CORE|k=48|topfrac=0.10,48.0,0.1,0.8663986325263977,1.3720380067825317,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1049,no_support_gate,20228,20231,3,228,120,1.0,0.5194805194805194,0.6837606837606837,0.0,0.09869990000152029,center0,0.0,0.942874353716573,CORE|k=48|topfrac=0.10,48.0,0.1,0.9222913384437561,1.0161983966827393,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1050,no_support_gate,5427,5427,0,27,97,0.0,0.0,0.0,1.0,0.07613690000289353,center1_refined,20.0,0.7843637128244673,CORE|k=48|topfrac=0.10,48.0,0.1,0.8403753042221069,1.6394164562225342,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1051,no_support_gate,16078,16080,2,78,119,0.5546218487394958,0.825,0.6633165829145728,0.4453781512605042,0.1003744000045117,center1_refined,20.0,0.8710371440953147,CORE|k=48|topfrac=0.10,48.0,0.1,0.8971015810966492,1.2104837894439697,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1052,no_support_gate,6230,6231,1,30,112,0.26785714285714285,0.967741935483871,0.41958041958041964,0.7321428571428572,0.08155779999651713,center1_refined,20.0,-0.03476804086761909,CORE|k=48|topfrac=0.10,48.0,0.1,0.5620170831680298,7.312032222747803,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1053,no_support_gate,12460,12462,2,60,119,0.0,0.0,0.0,1.0,0.08944650000194088,center1_refined,20.0,0.7522747601233207,CORE|k=48|topfrac=0.10,48.0,0.1,0.7951365113258362,1.5244191884994507,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1054,no_support_gate,5427,5427,0,27,98,0.0,0.0,0.0,1.0,0.07787639999878593,center1_refined,20.0,0.7783870965790591,CORE|k=48|topfrac=0.10,48.0,0.1,0.8416645526885986,1.693572998046875,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1055,no_support_gate,9849,9849,0,49,120,0.4,0.9795918367346939,0.5680473372781065,0.6,0.08276340000156779,center1_refined,20.0,0.8135665635204824,CORE|k=48|topfrac=0.10,48.0,0.1,0.8551464676856995,1.3590861558914185,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1056,no_support_gate,4422,4422,0,22,79,0.27848101265822783,1.0,0.43564356435643564,0.7215189873417722,0.0755871000001207,center1_refined,20.0,-0.01572579360449644,CORE|k=48|topfrac=0.10,48.0,0.1,0.5698717832565308,7.270561218261719,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1057,no_support_gate,20177,20179,2,177,120,1.0,0.6703910614525139,0.802675585284281,0.0,0.10308519999671262,center0,0.0,0.9751543938552371,CORE|k=48|topfrac=0.10,48.0,0.1,0.928287148475647,0.7193459272384644,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1058,no_support_gate,9045,9045,0,45,119,0.0,0.0,0.0,1.0,0.08912219999911031,center1_refined,20.0,0.7377849318918496,CORE|k=48|topfrac=0.10,48.0,0.1,0.8207170963287354,1.849719524383545,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1059,no_support_gate,5628,5628,0,28,100,0.0,0.0,0.0,1.0,0.07827359999646433,center1_refined,20.0,0.800255533488411,CORE|k=48|topfrac=0.10,48.0,0.1,0.8565924763679504,1.6943213939666748,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1060,no_support_gate,9445,9447,2,45,119,0.37815126050420167,0.9574468085106383,0.5421686746987951,0.6218487394957983,0.087780500005465,center1_refined,20.0,0.3934354641374855,CORE|k=48|topfrac=0.10,48.0,0.1,0.6518294811248779,3.941086769104004,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1061,no_support_gate,15879,15879,0,79,120,0.6583333333333333,1.0,0.7939698492462312,0.3416666666666667,0.10100709999824176,center1_refined,20.0,0.8834282519452947,CORE|k=48|topfrac=0.10,48.0,0.1,0.8862577676773071,1.0774190425872803,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1062,no_support_gate,6432,6432,0,32,115,0.0,0.0,0.0,1.0,0.08177379999688128,center1_refined,20.0,0.7896582216179371,CORE|k=48|topfrac=0.10,48.0,0.1,0.8423885703086853,1.650425672531128,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1063,no_support_gate,14271,14271,0,71,119,0.5966386554621849,1.0,0.7473684210526316,0.40336134453781514,0.0954009999986738,center1_refined,20.0,0.76943894487889,CORE|k=48|topfrac=0.10,48.0,0.1,0.7852824330329895,1.3050650358200073,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1064,no_support_gate,19899,19899,0,99,120,0.825,1.0,0.9041095890410958,0.17500000000000004,0.10287419999804115,center0,0.0,0.8214430157280477,CORE|k=48|topfrac=0.10,48.0,0.1,0.8229523301124573,1.056046724319458,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1065,no_support_gate,3012,3012,0,12,54,0.0,0.0,0.0,1.0,0.06663839999964694,center1_refined,20.0,0.7910344222535806,CORE|k=48|topfrac=0.10,48.0,0.1,0.8549947142601013,1.606168508529663,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1066,no_support_gate,7437,7437,0,37,119,0.0,0.0,0.0,1.0,0.08230360000015935,center1_refined,20.0,0.754251869740798,CORE|k=48|topfrac=0.10,48.0,0.1,0.8213028907775879,1.6970089673995972,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1067,no_support_gate,10854,10854,0,54,119,0.0,0.0,0.0,1.0,0.08626530000037747,center1_refined,20.0,0.8619814546070778,CORE|k=48|topfrac=0.10,48.0,0.1,0.8874551653862,1.3571714162826538,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1068,no_support_gate,6029,6029,0,30,107,0.2803738317757009,1.0,0.437956204379562,0.719626168224299,0.08314229999814415,center1_refined,1.925865188241005,0.7647930595169437,CORE|k=48|topfrac=0.10,48.0,0.1,0.8307064175605774,1.880845069885254,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1069,no_support_gate,5628,5628,0,28,101,0.0,0.0,0.0,1.0,0.0783413000026485,center1_refined,20.0,0.6184228061141722,CORE|k=48|topfrac=0.10,48.0,0.1,0.7300835847854614,2.0951626300811768,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1070,no_support_gate,3417,3417,0,17,61,0.0,0.0,0.0,1.0,0.07392600000457605,center1_refined,20.0,0.7439236312103383,CORE|k=48|topfrac=0.10,48.0,0.1,0.820129930973053,1.7685246467590332,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1071,no_support_gate,3617,3618,1,17,64,0.046875,0.16666666666666666,0.07317073170731708,0.953125,0.1195404000027338,center1_refined,20.0,0.6968503958021048,CORE|k=48|topfrac=0.10,48.0,0.1,0.7911243438720703,1.9317994117736816,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1072,no_support_gate,15678,15678,0,78,119,0.6134453781512605,0.9358974358974359,0.7411167512690356,0.38655462184873945,0.10416989999794168,center1_refined,20.0,0.7474235470047981,CORE|k=48|topfrac=0.10,48.0,0.1,0.8041855096817017,1.6544973850250244,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1073,no_support_gate,19898,19899,1,98,119,0.8235294117647058,0.98989898989899,0.8990825688073396,0.17647058823529416,0.12146420000499347,center1_refined,20.0,0.8616339982710565,CORE|k=48|topfrac=0.10,48.0,0.1,0.8644089102745056,0.9322165250778198,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1074,no_support_gate,4824,4824,0,24,86,0.0,0.0,0.0,1.0,0.08015500000328757,center1_refined,20.0,0.8929341408124898,CORE|k=48|topfrac=0.10,48.0,0.1,0.9079284071922302,1.211503028869629,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1075,no_support_gate,7838,7839,1,38,119,0.0,0.0,0.0,1.0,0.09208240000589285,center1_refined,20.0,0.8256153808050454,CORE|k=48|topfrac=0.10,48.0,0.1,0.8647974729537964,1.4965925216674805,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1076,no_support_gate,6432,6432,0,32,115,0.0,0.0,0.0,1.0,0.088752999996359,center1_refined,20.0,0.7881008118546009,CORE|k=48|topfrac=0.10,48.0,0.1,0.8429723381996155,1.6140447854995728,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1077,no_support_gate,12261,12261,0,61,119,0.5126050420168067,1.0,0.6777777777777777,0.4873949579831933,0.09785399999964284,center1_refined,20.0,0.8556907774542541,CORE|k=48|topfrac=0.10,48.0,0.1,0.8726057410240173,1.2272324562072754,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1078,no_support_gate,9647,9648,1,47,120,0.0,0.0,0.0,1.0,0.10821279999800026,center1_refined,20.0,0.7976002109326537,CORE|k=48|topfrac=0.10,48.0,0.1,0.8489930629730225,1.5923562049865723,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1079,no_support_gate,5628,5628,0,28,101,0.27722772277227725,1.0,0.434108527131783,0.7227722772277227,0.10925449999922421,center1_refined,20.0,0.6092355811906304,CORE|k=24|topfrac=0.10,24.0,0.1,0.7265597581863403,2.1425042152404785,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1080,no_support_gate,15074,15075,1,74,119,0.3865546218487395,0.6133333333333333,0.4742268041237114,0.6134453781512605,0.10252870000113035,center1_refined,20.0,0.7495840178159018,CORE|k=48|topfrac=0.10,48.0,0.1,0.7952882647514343,1.5247790813446045,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1081,no_support_gate,10452,10452,0,52,120,0.0,0.0,0.0,1.0,0.09937470000295434,center1_refined,20.0,0.7982416217558759,CORE|k=48|topfrac=0.10,48.0,0.1,0.8404151797294617,1.4792684316635132,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1082,no_support_gate,7437,7437,0,37,119,0.0,0.0,0.0,1.0,0.09181549999630079,center1_refined,20.0,0.7589723281291265,CORE|k=48|topfrac=0.10,48.0,0.1,0.833774745464325,1.8678233623504639,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1083,no_support_gate,3618,3618,0,18,65,0.27692307692307694,1.0,0.4337349397590362,0.7230769230769231,0.18486819999816362,center0,0.0,-0.4036822361567247,CORE|k=48|topfrac=0.10,48.0,0.1,0.5416514873504639,9.220065116882324,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1084,no_support_gate,6432,6432,0,32,115,0.0,0.0,0.0,1.0,0.09554049999860581,center1_refined,20.0,0.6878127328930769,CORE|k=48|topfrac=0.10,48.0,0.1,0.7832871675491333,1.9324465990066528,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1085,no_support_gate,12461,12462,1,61,117,0.5213675213675214,0.9838709677419355,0.6815642458100559,0.4786324786324786,0.104042600003595,center1_refined,20.0,0.721149865794366,CORE|k=48|topfrac=0.10,48.0,0.1,0.7275069952011108,1.1784542798995972,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1086,no_support_gate,7437,7437,0,37,119,0.0,0.0,0.0,1.0,0.08447590000287164,center1_refined,20.0,0.8326276943315557,CORE|k=48|topfrac=0.10,48.0,0.1,0.8708574771881104,1.4763977527618408,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1087,no_support_gate,3819,3819,0,19,68,0.27941176470588236,1.0,0.4367816091954023,0.7205882352941176,0.10689600000478094,center1_refined,20.0,0.7261602714100377,CORE|k=48|topfrac=0.10,48.0,0.1,0.794099748134613,1.6887835264205933,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
