cluster,variant,n_cone,n_raw_cone,n_quality_rejected,n_true_in_cone,n_pred,precision,recall,f1,contam,runtime_s,center_mode,center_shift_arcmin,objective,tag,chosen_k,chosen_tau,mean_support,median_radius,cache_pipeline_signature
UBC1018,no_objective_regularization,20154,20154,0,154,130,1.0,0.8441558441558441,0.9154929577464789,0.0,0.10002340000210097,center0,0.0,0.9124704003334045,CORE|k=48|tau=0.75,48.0,0.75,0.9124704003334045,0.9571986198425293,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1019,no_objective_regularization,15678,15678,0,78,76,1.0,0.9743589743589743,0.9870129870129869,0.0,0.0910610999999335,center0,0.0,0.9365509152412415,CORE|k=24|tau=0.75,24.0,0.75,0.9365509152412415,0.6431547403335571,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1020,no_objective_regularization,20110,20111,1,110,109,1.0,0.9819819819819819,0.9909090909090909,0.0,0.08798780000506667,center0,0.0,0.9262099862098694,CORE|k=48|tau=0.75,48.0,0.75,0.9262099862098694,0.7035306692123413,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1021,no_objective_regularization,4824,4824,0,24,24,1.0,1.0,1.0,0.0,0.07059409999783384,center0,0.0,0.9780266880989075,CORE|k=18|tau=0.45,18.0,0.45,0.9780266880989075,0.39555078744888306,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1022,no_objective_regularization,7637,7638,1,37,37,1.0,0.9736842105263158,0.9866666666666666,0.0,0.07781509999767877,center0,0.0,0.9727627635002136,CORE|k=32|tau=0.45,32.0,0.45,0.9727627635002136,0.453540176153183,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1023,no_objective_regularization,8040,8040,0,40,40,1.0,1.0,1.0,0.0,0.07748310000170022,center0,0.0,0.9652383923530579,CORE|k=32|tau=0.45,32.0,0.45,0.9652383923530579,0.4955126643180847,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1024,no_objective_regularization,20130,20133,3,130,105,1.0,0.7894736842105263,0.8823529411764706,0.0,0.08994040000106907,center0,0.0,0.908937931060791,CORE|k=48|tau=0.75,48.0,0.75,0.908937931060791,0.8459176421165466,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1025,no_objective_regularization,5226,5226,0,26,26,1.0,1.0,1.0,0.0,0.06895760000043083,center0,0.0,0.9709265828132629,CORE|k=18|tau=0.55,18.0,0.55,0.9709265828132629,0.5039898157119751,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1026,no_objective_regularization,4824,4824,0,24,24,1.0,1.0,1.0,0.0,0.07171760000346694,center0,0.0,0.9692895412445068,CORE|k=12|tau=0.45,12.0,0.45,0.9692895412445068,0.478339821100235,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1027,no_objective_regularization,20229,20229,0,229,168,1.0,0.7336244541484717,0.8463476070528968,0.0,0.09209450000344077,center0,0.0,0.8973824381828308,CORE|k=48|tau=0.75,48.0,0.75,0.8973824381828308,1.0531830787658691,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1028,no_objective_regularization,4020,4020,0,20,20,1.0,1.0,1.0,0.0,0.06784940000216011,center0,0.0,0.9842031598091125,CORE|k=18|tau=0.45,18.0,0.45,0.9842031598091125,0.41170862317085266,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1029,no_objective_regularization,9444,9447,3,44,44,1.0,0.9361702127659575,0.967032967032967,0.0,0.07956209999974817,center0,0.0,0.9645933508872986,CORE|k=32|tau=0.45,32.0,0.45,0.9645933508872986,0.5576521158218384,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1030,no_objective_regularization,4623,4623,0,23,23,1.0,1.0,1.0,0.0,0.0675279999995837,center0,0.0,0.9737584590911865,CORE|k=12|tau=0.45,12.0,0.45,0.9737584590911865,0.4034927487373352,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1031,no_objective_regularization,9045,9045,0,45,45,1.0,1.0,1.0,0.0,0.08212550000462215,center0,0.0,0.968119740486145,CORE|k=24|tau=0.45,24.0,0.45,0.968119740486145,0.4656904935836792,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1032,no_objective_regularization,3216,3216,0,16,16,1.0,1.0,1.0,0.0,0.0650722999998834,center0,0.0,0.9675642251968384,CORE|k=12|tau=0.55,12.0,0.55,0.9675642251968384,0.4903274178504944,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1033,no_objective_regularization,6833,6834,1,33,33,1.0,0.9705882352941176,0.9850746268656716,0.0,0.08149789999879431,center0,0.0,0.958019495010376,CORE|k=18|tau=0.55,18.0,0.55,0.958019495010376,0.7488018274307251,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1034,no_objective_regularization,9045,9045,0,45,45,1.0,1.0,1.0,0.0,0.1038124999977299,center0,0.0,0.9569913148880005,CORE|k=18|tau=0.55,18.0,0.55,0.9569913148880005,0.6774068474769592,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1035,no_objective_regularization,20112,20112,0,112,112,1.0,1.0,1.0,0.0,0.09128290000080597,center0,0.0,0.9311108589172363,CORE|k=48|tau=0.45,48.0,0.45,0.9311108589172363,0.6189724206924438,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1036,no_objective_regularization,20112,20112,0,112,110,1.0,0.9821428571428571,0.9909909909909909,0.0,0.09235439999611117,center0,0.0,0.9155533313751221,CORE|k=24|tau=0.75,24.0,0.75,0.9155533313751221,0.7934331297874451,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1037,no_objective_regularization,17084,17085,1,84,83,1.0,0.9764705882352941,0.988095238095238,0.0,0.09422210000047926,center0,0.0,0.9364056587219238,CORE|k=48|tau=0.75,48.0,0.75,0.9364056587219238,0.6578527688980103,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1038,no_objective_regularization,10251,10251,0,51,50,1.0,0.9803921568627451,0.99009900990099,0.0,0.0808614999987185,center0,0.0,0.9663118720054626,CORE|k=32|tau=0.75,32.0,0.75,0.9663118720054626,0.5354564785957336,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1039,no_objective_regularization,11656,11658,2,56,45,1.0,0.7758620689655172,0.8737864077669902,0.0,0.07990440000139643,center0,0.0,0.8549721837043762,CORE|k=18|tau=0.75,18.0,0.75,0.8549721837043762,0.8461517691612244,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1040,no_objective_regularization,8040,8040,0,40,33,1.0,0.825,0.9041095890410958,0.0,0.07214680000470253,center0,0.0,0.8488921523094177,CORE|k=18|tau=0.75,18.0,0.75,0.8488921523094177,0.8639397025108337,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1041,no_objective_regularization,7035,7035,0,35,35,1.0,1.0,1.0,0.0,0.07546180000645109,center0,0.0,0.9658856987953186,CORE|k=32|tau=0.55,32.0,0.55,0.9658856987953186,0.4161750376224518,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1042,no_objective_regularization,19094,19095,1,94,93,1.0,0.9789473684210527,0.9893617021276596,0.0,0.09007600000040838,center0,0.0,0.9260641932487488,CORE|k=48|tau=0.75,48.0,0.75,0.9260641932487488,0.6850877404212952,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1043,no_objective_regularization,6231,6231,0,31,31,1.0,1.0,1.0,0.0,0.07493009999598144,center0,0.0,0.9768210649490356,CORE|k=18|tau=0.55,18.0,0.55,0.9768210649490356,0.4822063446044922,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1044,no_objective_regularization,6030,6030,0,30,30,1.0,1.0,1.0,0.0,0.07605789999797707,center0,0.0,0.9800077676773071,CORE|k=18|tau=0.45,18.0,0.45,0.9800077676773071,0.49790436029434204,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1045,no_objective_regularization,10853,10854,1,53,53,1.0,0.9814814814814815,0.9906542056074767,0.0,0.08098270000482444,center0,0.0,0.9467436671257019,CORE|k=24|tau=0.55,24.0,0.55,0.9467436671257019,0.7226660847663879,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1046,no_objective_regularization,6231,6231,0,31,31,1.0,1.0,1.0,0.0,0.06998209999437677,center0,0.0,0.9708514213562012,CORE|k=12|tau=0.55,12.0,0.55,0.9708514213562012,0.5045698881149292,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1047,no_objective_regularization,6833,6834,1,33,33,1.0,0.9705882352941176,0.9850746268656716,0.0,0.07951190000312636,center0,0.0,0.9587720036506653,CORE|k=12|tau=0.55,12.0,0.55,0.9587720036506653,0.8328118324279785,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1048,no_objective_regularization,11658,11658,0,58,58,1.0,1.0,1.0,0.0,0.08254370000213385,center0,0.0,0.9395943880081177,CORE|k=48|tau=0.55,48.0,0.55,0.9395943880081177,0.678917407989502,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1049,no_objective_regularization,20228,20231,3,228,170,1.0,0.7359307359307359,0.8478802992518703,0.0,0.09639269999752287,center0,0.0,0.884631335735321,CORE|k=48|tau=0.75,48.0,0.75,0.884631335735321,1.2086286544799805,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1050,no_objective_regularization,5427,5427,0,27,27,1.0,1.0,1.0,0.0,0.0697472000028938,center0,0.0,0.9669852256774902,CORE|k=12|tau=0.55,12.0,0.55,0.9669852256774902,0.49690932035446167,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1051,no_objective_regularization,16078,16080,2,78,72,1.0,0.9,0.9473684210526316,0.0,0.09199380000063684,center0,0.0,0.9245612025260925,CORE|k=12|tau=0.75,12.0,0.75,0.9245612025260925,0.7791467905044556,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1052,no_objective_regularization,6230,6231,1,30,30,1.0,0.967741935483871,0.9836065573770492,0.0,0.08786070000496693,center0,0.0,0.9630639553070068,CORE|k=24|tau=0.45,24.0,0.45,0.9630639553070068,0.6533641815185547,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1053,no_objective_regularization,12460,12462,2,60,60,1.0,0.967741935483871,0.9836065573770492,0.0,0.08609599999908824,center0,0.0,0.9431701302528381,CORE|k=32|tau=0.45,32.0,0.45,0.9431701302528381,0.6135638952255249,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1054,no_objective_regularization,5427,5427,0,27,27,1.0,1.0,1.0,0.0,0.07129909999639494,center0,0.0,0.9725682735443115,CORE|k=18|tau=0.45,18.0,0.45,0.9725682735443115,0.5719557404518127,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1055,no_objective_regularization,9849,9849,0,49,48,1.0,0.9795918367346939,0.9896907216494846,0.0,0.07902040000044508,center0,0.0,0.9391853213310242,CORE|k=32|tau=0.75,32.0,0.75,0.9391853213310242,0.746888279914856,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1056,no_objective_regularization,4422,4422,0,22,22,1.0,1.0,1.0,0.0,0.06744379999872763,center0,0.0,0.9791689515113831,CORE|k=18|tau=0.45,18.0,0.45,0.9791689515113831,0.45862913131713867,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1057,no_objective_regularization,20177,20179,2,177,138,1.0,0.770949720670391,0.8706624605678234,0.0,0.09361060000082944,center0,0.0,0.9083731770515442,CORE|k=48|tau=0.75,48.0,0.75,0.9083731770515442,0.8173433542251587,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1058,no_objective_regularization,9045,9045,0,45,45,1.0,1.0,1.0,0.0,0.08086239999829559,center0,0.0,0.9544619917869568,CORE|k=12|tau=0.45,12.0,0.45,0.9544619917869568,0.6904686689376831,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1059,no_objective_regularization,5628,5628,0,28,28,1.0,1.0,1.0,0.0,0.07308990000456106,center0,0.0,0.9871381521224976,CORE|k=18|tau=0.45,18.0,0.45,0.9871381521224976,0.38301634788513184,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1060,no_objective_regularization,9445,9447,2,45,45,1.0,0.9574468085106383,0.9782608695652174,0.0,0.09133069999370491,center0,0.0,0.9655783176422119,CORE|k=18|tau=0.55,18.0,0.55,0.9655783176422119,0.59647536277771,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1061,no_objective_regularization,15879,15879,0,79,79,1.0,1.0,1.0,0.0,0.09406299999682233,center0,0.0,0.9195572137832642,CORE|k=18|tau=0.55,18.0,0.55,0.9195572137832642,0.9875739812850952,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1062,no_objective_regularization,6432,6432,0,32,32,1.0,1.0,1.0,0.0,0.08817320000525797,center0,0.0,0.972906768321991,CORE|k=12|tau=0.55,12.0,0.55,0.972906768321991,0.5889935493469238,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1063,no_objective_regularization,14271,14271,0,71,71,1.0,1.0,1.0,0.0,0.09240000000136206,center0,0.0,0.9331364035606384,CORE|k=48|tau=0.55,48.0,0.55,0.9331364035606384,0.729670524597168,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1064,no_objective_regularization,19899,19899,0,99,98,1.0,0.98989898989899,0.9949238578680203,0.0,0.09842690000368748,center0,0.0,0.9090599417686462,CORE|k=48|tau=0.75,48.0,0.75,0.9090599417686462,0.9609954357147217,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1065,no_objective_regularization,3012,3012,0,12,102,0.0,0.0,0.0,1.0,0.07713789999979781,center1_refined,20.0,0.8157351613044739,CORE|k=48|tau=0.75,48.0,0.75,0.8157351613044739,1.8872040510177612,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1066,no_objective_regularization,7437,7437,0,37,37,1.0,1.0,1.0,0.0,0.075864400001592,center0,0.0,0.9750581979751587,CORE|k=24|tau=0.55,24.0,0.55,0.9750581979751587,0.5607039332389832,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1067,no_objective_regularization,10854,10854,0,54,53,1.0,0.9814814814814815,0.9906542056074767,0.0,0.09749960000044666,center0,0.0,0.9404677748680115,CORE|k=32|tau=0.75,32.0,0.75,0.9404677748680115,0.712503969669342,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1068,no_objective_regularization,6029,6029,0,30,42,0.7142857142857143,1.0,0.8333333333333333,0.2857142857142857,0.0834409000017331,center1_refined,1.925865188241005,0.9300346374511719,CORE|k=12|tau=0.75,12.0,0.75,0.9300346374511719,0.7708464860916138,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1069,no_objective_regularization,5628,5628,0,28,28,1.0,1.0,1.0,0.0,0.06769299999723444,center0,0.0,0.9831252694129944,CORE|k=12|tau=0.55,12.0,0.55,0.9831252694129944,0.45632636547088623,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1070,no_objective_regularization,3417,3417,0,17,17,1.0,1.0,1.0,0.0,0.06735189999744762,center0,0.0,0.9706881046295166,CORE|k=12|tau=0.45,12.0,0.45,0.9706881046295166,0.40346744656562805,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1071,no_objective_regularization,3617,3618,1,17,17,1.0,0.9444444444444444,0.9714285714285714,0.0,0.06254229999467498,center0,0.0,0.9761313199996948,CORE|k=12|tau=0.45,12.0,0.45,0.9761313199996948,0.6160960793495178,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1072,no_objective_regularization,15678,15678,0,78,78,1.0,1.0,1.0,0.0,0.0866874999992433,center0,0.0,0.9393870830535889,CORE|k=48|tau=0.45,48.0,0.45,0.9393870830535889,0.6588129997253418,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1073,no_objective_regularization,19898,19899,1,98,97,1.0,0.9797979797979798,0.989795918367347,0.0,0.09173790000204463,center0,0.0,0.9165176153182983,CORE|k=48|tau=0.75,48.0,0.75,0.9165176153182983,0.794546365737915,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1074,no_objective_regularization,4824,4824,0,24,24,1.0,1.0,1.0,0.0,0.06862849999743048,center0,0.0,0.97027587890625,CORE|k=12|tau=0.55,12.0,0.55,0.97027587890625,0.5544700622558594,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1075,no_objective_regularization,7838,7839,1,38,38,1.0,0.9743589743589743,0.9870129870129869,0.0,0.08002490000217222,center0,0.0,0.9710575938224792,CORE|k=24|tau=0.55,24.0,0.55,0.9710575938224792,0.409292995929718,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1076,no_objective_regularization,6432,6432,0,32,32,1.0,1.0,1.0,0.0,0.07775050000054762,center0,0.0,0.9784654378890991,CORE|k=24|tau=0.45,24.0,0.45,0.9784654378890991,0.5383483171463013,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1077,no_objective_regularization,12261,12261,0,61,61,1.0,1.0,1.0,0.0,0.0792345000008936,center0,0.0,0.9385810494422913,CORE|k=48|tau=0.55,48.0,0.55,0.9385810494422913,0.7434985041618347,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1078,no_objective_regularization,9647,9648,1,47,47,1.0,0.9791666666666666,0.9894736842105264,0.0,0.08091369999601739,center0,0.0,0.9597139358520508,CORE|k=18|tau=0.45,18.0,0.45,0.9597139358520508,0.6478500962257385,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1079,no_objective_regularization,5628,5628,0,28,28,1.0,1.0,1.0,0.0,0.06747439999890048,center0,0.0,0.9810853600502014,CORE|k=24|tau=0.45,24.0,0.45,0.9810853600502014,0.4899931252002716,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1080,no_objective_regularization,15074,15075,1,74,74,1.0,0.9866666666666667,0.9932885906040269,0.0,0.08473799999774201,center0,0.0,0.9442264437675476,CORE|k=48|tau=0.45,48.0,0.45,0.9442264437675476,0.6841106414794922,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1081,no_objective_regularization,10452,10452,0,52,52,1.0,1.0,1.0,0.0,0.08208209999429528,center0,0.0,0.9589847922325134,CORE|k=48|tau=0.55,48.0,0.55,0.9589847922325134,0.4812575876712799,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1082,no_objective_regularization,7437,7437,0,37,37,1.0,1.0,1.0,0.0,0.07663730000058422,center0,0.0,0.9723958373069763,CORE|k=12|tau=0.45,12.0,0.45,0.9723958373069763,0.43563932180404663,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1083,no_objective_regularization,3618,3618,0,18,18,1.0,1.0,1.0,0.0,0.06414009999571135,center0,0.0,0.975473940372467,CORE|k=12|tau=0.45,12.0,0.45,0.975473940372467,0.4862431287765503,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1084,no_objective_regularization,6432,6432,0,32,32,1.0,1.0,1.0,0.0,0.07592989999830024,center0,0.0,0.9843084216117859,CORE|k=12|tau=0.45,12.0,0.45,0.9843084216117859,0.3215818405151367,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1085,no_objective_regularization,12461,12462,1,61,61,1.0,0.9838709677419355,0.991869918699187,0.0,0.08049659999960568,center0,0.0,0.9500251412391663,CORE|k=48|tau=0.65,48.0,0.65,0.9500251412391663,0.49306073784828186,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1086,no_objective_regularization,7437,7437,0,37,37,1.0,1.0,1.0,0.0,0.07881059999635909,center0,0.0,0.951099693775177,CORE|k=18|tau=0.55,18.0,0.55,0.951099693775177,0.6344714164733887,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1087,no_objective_regularization,3819,3819,0,19,19,1.0,1.0,1.0,0.0,0.06668200000422075,center0,0.0,0.9841195344924927,CORE|k=18|tau=0.45,18.0,0.45,0.9841195344924927,0.35924991965293884,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1088,no_objective_regularization,6632,6633,1,32,31,1.0,0.9393939393939394,0.96875,0.0,0.07994619999954011,center0,0.0,0.9651433229446411,CORE|k=12|tau=0.75,12.0,0.75,0.9651433229446411,0.6461566686630249,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1089,no_objective_regularization,7035,7035,0,35,35,1.0,1.0,1.0,0.0,0.08216469999752007,center0,0.0,0.9493297934532166,CORE|k=12|tau=0.55,12.0,0.55,0.9493297934532166,0.6479282379150391,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
